condition,replicate,major_category,label,category_n,feature,observed,expected,lift,z_score,empirical_p
drop_10pct,3,キツネ,Kitsune,3618,hydrology,439,755.922,0.58075,-14.4743,0.002
drop_10pct,3,キツネ,Kitsune,3618,mobility,716,558.69,1.28157,7.7103,0.002
drop_10pct,3,キツネ,Kitsune,3618,boundary,315,608.342,0.5178,-14.675,0.002
drop_10pct,3,キツネ,Kitsune,3618,livelihood,860,699.286,1.22983,7.3052,0.002
drop_10pct,3,キツネ,Kitsune,3618,dwelling,871,911.546,0.95552,-1.729,0.05589
drop_10pct,3,キツネ,Kitsune,3618,death_ritual,178,497.292,0.35794,-17.1224,0.002
drop_10pct,3,キツネ,Kitsune,3618,taboo_time_weather,665,646.624,1.02842,0.8195,0.21956
drop_10pct,3,キツネ,Kitsune,3618,actors,827,895.134,0.92388,-2.7665,0.00599
drop_10pct,3,キツネ,Kitsune,3618,actions,271,384.09,0.70556,-6.6612,0.002
drop_10pct,3,キツネ,Kitsune,3618,strict_boundary_interface,665,901.15,0.73795,-10.1481,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,hydrology,1046,472.524,2.21364,30.7372,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,mobility,347,367.52,0.94417,-1.2153,0.12575
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,boundary,513,397.73,1.28982,6.7256,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,livelihood,450,445.622,1.00982,0.2362,0.42116
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,dwelling,548,573.586,0.95539,-1.2763,0.1018
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,death_ritual,203,323.268,0.62796,-7.6616,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,taboo_time_weather,502,432.536,1.1606,3.8818,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,actors,914,592.158,1.54351,15.9693,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,actions,136,215.472,0.63117,-6.0182,0.002
drop_10pct,3,ヘビ・リュウ,Snake/Dragon,2335,strict_boundary_interface,867,580.006,1.49481,15.0916,0.002
drop_10pct,3,ユウレイ,Yurei,1641,hydrology,182,327.05,0.55649,-9.6628,0.002
drop_10pct,3,ユウレイ,Yurei,1641,mobility,353,267.976,1.31728,5.5476,0.002
drop_10pct,3,ユウレイ,Yurei,1641,boundary,380,261.952,1.45065,8.1795,0.002
drop_10pct,3,ユウレイ,Yurei,1641,livelihood,182,295.79,0.6153,-7.3249,0.002
drop_10pct,3,ユウレイ,Yurei,1641,dwelling,455,399.65,1.1385,3.182,0.002
drop_10pct,3,ユウレイ,Yurei,1641,death_ritual,1228,256.884,4.78037,70.538,0.002
drop_10pct,3,ユウレイ,Yurei,1641,taboo_time_weather,304,293.956,1.03417,0.6629,0.27944
drop_10pct,3,ユウレイ,Yurei,1641,actors,444,400.632,1.10825,2.5593,0.00798
drop_10pct,3,ユウレイ,Yurei,1641,actions,386,191.492,2.01575,16.2925,0.002
drop_10pct,3,ユウレイ,Yurei,1641,strict_boundary_interface,542,404.082,1.34131,8.3621,0.002
drop_10pct,3,カッパ,Kappa,1412,hydrology,1096,318.732,3.43863,54.4105,0.002
drop_10pct,3,カッパ,Kappa,1412,mobility,158,230.15,0.68651,-5.5527,0.002
drop_10pct,3,カッパ,Kappa,1412,boundary,109,206.1,0.52887,-7.6628,0.002
drop_10pct,3,カッパ,Kappa,1412,livelihood,398,269.978,1.47419,8.8929,0.002
drop_10pct,3,カッパ,Kappa,1412,dwelling,247,335.916,0.7353,-5.8496,0.002
drop_10pct,3,カッパ,Kappa,1412,death_ritual,93,200.664,0.46346,-8.6605,0.002
drop_10pct,3,カッパ,Kappa,1412,taboo_time_weather,163,248.124,0.65693,-6.0718,0.002
drop_10pct,3,カッパ,Kappa,1412,actors,399,356.44,1.1194,2.8323,0.00399
drop_10pct,3,カッパ,Kappa,1412,actions,106,136.46,0.77678,-3.0157,0.00399
drop_10pct,3,カッパ,Kappa,1412,strict_boundary_interface,555,355.694,1.56033,13.2189,0.002
drop_10pct,3,タヌキ,Tanuki,1268,hydrology,148,248.088,0.59656,-7.5261,0.002
drop_10pct,3,タヌキ,Tanuki,1268,mobility,282,208.332,1.35361,6.0308,0.002
drop_10pct,3,タヌキ,Tanuki,1268,boundary,169,216.662,0.78002,-3.6594,0.002
drop_10pct,3,タヌキ,Tanuki,1268,livelihood,186,234.222,0.79412,-3.6442,0.002
drop_10pct,3,タヌキ,Tanuki,1268,dwelling,309,312.904,0.98752,-0.2573,0.3992
drop_10pct,3,タヌキ,Tanuki,1268,death_ritual,67,179.766,0.37271,-8.9151,0.002
drop_10pct,3,タヌキ,Tanuki,1268,taboo_time_weather,326,239.774,1.35961,6.0147,0.002
drop_10pct,3,タヌキ,Tanuki,1268,actors,326,316.68,1.02943,0.6159,0.28144
drop_10pct,3,タヌキ,Tanuki,1268,actions,157,121.76,1.28942,3.4391,0.002
drop_10pct,3,タヌキ,Tanuki,1268,strict_boundary_interface,264,312.606,0.84451,-3.206,0.002
drop_10pct,3,テング,Tengu,1224,hydrology,146,244.178,0.59792,-7.0945,0.002
drop_10pct,3,テング,Tengu,1224,mobility,117,187.852,0.62283,-5.8883,0.002
drop_10pct,3,テング,Tengu,1224,boundary,163,207.67,0.7849,-3.5065,0.002
drop_10pct,3,テング,Tengu,1224,livelihood,181,224.024,0.80795,-3.1589,0.002
drop_10pct,3,テング,Tengu,1224,dwelling,207,291.92,0.7091,-6.1656,0.002
drop_10pct,3,テング,Tengu,1224,death_ritual,34,167.144,0.20342,-11.3671,0.002
drop_10pct,3,テング,Tengu,1224,taboo_time_weather,241,224.064,1.07559,1.2328,0.12575
drop_10pct,3,テング,Tengu,1224,actors,273,299.678,0.91098,-1.8772,0.03194
drop_10pct,3,テング,Tengu,1224,actions,113,116.144,0.97293,-0.3045,0.43114
drop_10pct,3,テング,Tengu,1224,strict_boundary_interface,235,298.276,0.78786,-4.2603,0.002
drop_10pct,3,オニ,Oni,807,hydrology,121,162.69,0.74375,-3.7967,0.002
drop_10pct,3,オニ,Oni,807,mobility,187,129.24,1.44692,5.7734,0.002
drop_10pct,3,オニ,Oni,807,boundary,135,135.714,0.99474,-0.0732,0.50499
drop_10pct,3,オニ,Oni,807,livelihood,172,155.028,1.10948,1.584,0.05589
drop_10pct,3,オニ,Oni,807,dwelling,236,197.808,1.19308,3.1739,0.002
drop_10pct,3,オニ,Oni,807,death_ritual,84,113.044,0.74307,-3.0115,0.00599
drop_10pct,3,オニ,Oni,807,taboo_time_weather,159,149.42,1.06411,0.9562,0.17764
drop_10pct,3,オニ,Oni,807,actors,213,202.982,1.04935,0.8379,0.20758
drop_10pct,3,オニ,Oni,807,actions,56,73.798,0.75883,-2.1944,0.00998
drop_10pct,3,オニ,Oni,807,strict_boundary_interface,221,201.128,1.0988,1.7025,0.0499
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,hydrology,89,155.882,0.57094,-6.1021,0.002
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,mobility,43,110.664,0.38856,-7.3022,0.002
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,boundary,88,114.562,0.76814,-2.6733,0.00399
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,livelihood,213,140.714,1.51371,7.2382,0.002
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,dwelling,121,173.96,0.69556,-4.6724,0.002
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,death_ritual,19,95.45,0.19906,-8.0684,0.002
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,126,131.882,0.9554,-0.5966,0.29341
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,actors,202,182.888,1.1045,1.6771,0.05589
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,actions,24,64.86,0.37003,-5.6061,0.002
drop_10pct,3,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,142,177.248,0.80114,-3.3128,0.002
drop_10pct,3,イヌガミ,Inugami,552,hydrology,38,106.846,0.35565,-7.9729,0.002
drop_10pct,3,イヌガミ,Inugami,552,mobility,101,87.084,1.1598,1.5767,0.05589
drop_10pct,3,イヌガミ,Inugami,552,boundary,51,88.246,0.57793,-4.5206,0.002
drop_10pct,3,イヌガミ,Inugami,552,livelihood,82,102.248,0.80197,-2.2508,0.01397
drop_10pct,3,イヌガミ,Inugami,552,dwelling,202,134.904,1.49736,6.4492,0.002
drop_10pct,3,イヌガミ,Inugami,552,death_ritual,39,77.224,0.50502,-4.7714,0.002
drop_10pct,3,イヌガミ,Inugami,552,taboo_time_weather,89,99.388,0.89548,-1.2859,0.10579
drop_10pct,3,イヌガミ,Inugami,552,actors,106,134.33,0.7891,-2.8353,0.00399
drop_10pct,3,イヌガミ,Inugami,552,actions,26,51.92,0.50077,-4.0923,0.002
drop_10pct,3,イヌガミ,Inugami,552,strict_boundary_interface,111,134.502,0.82527,-2.398,0.00798
drop_10pct,3,ネコ,Neko,466,hydrology,51,97.162,0.5249,-5.4811,0.002
drop_10pct,3,ネコ,Neko,466,mobility,53,77.146,0.68701,-3.1888,0.00599
drop_10pct,3,ネコ,Neko,466,boundary,76,77.538,0.98016,-0.1883,0.4491
drop_10pct,3,ネコ,Neko,466,livelihood,52,94.096,0.55263,-5.0627,0.002
drop_10pct,3,ネコ,Neko,466,dwelling,137,120.552,1.13644,1.7446,0.0499
drop_10pct,3,ネコ,Neko,466,death_ritual,143,63.39,2.25588,11.0372,0.002
drop_10pct,3,ネコ,Neko,466,taboo_time_weather,93,88.746,1.04793,0.5035,0.33533
drop_10pct,3,ネコ,Neko,466,actors,90,119.674,0.75204,-3.1124,0.002
drop_10pct,3,ネコ,Neko,466,actions,37,40.476,0.91412,-0.5651,0.30938
drop_10pct,3,ネコ,Neko,466,strict_boundary_interface,109,118.97,0.9162,-1.0537,0.15968
drop_10pct,3,ヒノタマ,Hitodama,249,hydrology,34,50.234,0.67683,-2.6423,0.00798
drop_10pct,3,ヒノタマ,Hitodama,249,mobility,31,41.02,0.75573,-1.7227,0.03593
drop_10pct,3,ヒノタマ,Hitodama,249,boundary,56,39.9,1.40351,2.7278,0.00599
drop_10pct,3,ヒノタマ,Hitodama,249,livelihood,25,46.648,0.53593,-3.3906,0.00599
drop_10pct,3,ヒノタマ,Hitodama,249,dwelling,58,60.27,0.96234,-0.3417,0.39721
drop_10pct,3,ヒノタマ,Hitodama,249,death_ritual,51,37.814,1.34871,2.3941,0.00998
drop_10pct,3,ヒノタマ,Hitodama,249,taboo_time_weather,79,44.574,1.77233,5.7617,0.002
drop_10pct,3,ヒノタマ,Hitodama,249,actors,35,61.75,0.5668,-4.0403,0.002
drop_10pct,3,ヒノタマ,Hitodama,249,actions,47,26.438,1.77774,4.5112,0.002
drop_10pct,3,ヒノタマ,Hitodama,249,strict_boundary_interface,62,62.408,0.99346,-0.0596,0.499
drop_10pct,4,その他,Other,19084,hydrology,3297,3786.142,0.87081,-13.3312,0.002
drop_10pct,4,その他,Other,19084,mobility,3101,3242.3,0.95642,-4.3299,0.002
drop_10pct,4,その他,Other,19084,boundary,3838,3539.21,1.08442,9.1159,0.002
drop_10pct,4,その他,Other,19084,livelihood,3601,3694.344,0.97473,-2.657,0.00399
drop_10pct,4,その他,Other,19084,dwelling,4873,4750.984,1.02568,3.0832,0.002
drop_10pct,4,その他,Other,19084,death_ritual,2437,2628.618,0.9271,-6.3741,0.002
drop_10pct,4,その他,Other,19084,taboo_time_weather,4051,4108.174,0.98608,-1.5353,0.06387
drop_10pct,4,その他,Other,19084,actors,4962,5191.152,0.95586,-5.869,0.002
drop_10pct,4,その他,Other,19084,actions,1861,1797.09,1.03556,2.4639,0.01198
drop_10pct,4,その他,Other,19084,strict_boundary_interface,4763,5035.02,0.94597,-6.7539,0.002
drop_10pct,4,キツネ,Kitsune,3618,hydrology,434,749.568,0.579,-14.3775,0.002
drop_10pct,4,キツネ,Kitsune,3618,mobility,759,585.572,1.29617,8.2212,0.002
drop_10pct,4,キツネ,Kitsune,3618,boundary,375,679.006,0.55228,-14.1962,0.002
drop_10pct,4,キツネ,Kitsune,3618,livelihood,860,699.286,1.22983,7.3052,0.002
drop_10pct,4,キツネ,Kitsune,3618,dwelling,871,911.546,0.95552,-1.729,0.05589
drop_10pct,4,キツネ,Kitsune,3618,death_ritual,174,481.81,0.36114,-16.9626,0.002
drop_10pct,4,キツネ,Kitsune,3618,taboo_time_weather,716,750.608,0.95389,-1.4755,0.07385
drop_10pct,4,キツネ,Kitsune,3618,actors,870,955.656,0.91037,-3.4221,0.00399
drop_10pct,4,キツネ,Kitsune,3618,actions,271,384.09,0.70556,-6.6612,0.002
drop_10pct,4,キツネ,Kitsune,3618,strict_boundary_interface,717,953.214,0.75219,-9.7559,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,hydrology,1067,468.524,2.27736,32.4257,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,mobility,359,383.95,0.93502,-1.4525,0.08583
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,boundary,551,446.788,1.23325,5.7828,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,livelihood,450,445.622,1.00982,0.2362,0.42116
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,dwelling,548,573.586,0.95539,-1.2763,0.1018
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,death_ritual,212,309.876,0.68414,-6.388,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,taboo_time_weather,609,501.75,1.21375,5.5502,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,actors,945,630.246,1.49941,15.369,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,actions,136,215.472,0.63117,-6.0182,0.002
drop_10pct,4,ヘビ・リュウ,Snake/Dragon,2335,strict_boundary_interface,918,614.39,1.49416,15.4766,0.002
drop_10pct,4,ユウレイ,Yurei,1641,hydrology,161,322.538,0.49917,-10.8882,0.002
drop_10pct,4,ユウレイ,Yurei,1641,mobility,358,280.006,1.27854,5.0141,0.002
drop_10pct,4,ユウレイ,Yurei,1641,boundary,404,294.956,1.3697,7.4,0.002
drop_10pct,4,ユウレイ,Yurei,1641,livelihood,182,295.79,0.6153,-7.3249,0.002
drop_10pct,4,ユウレイ,Yurei,1641,dwelling,455,399.65,1.1385,3.182,0.002
drop_10pct,4,ユウレイ,Yurei,1641,death_ritual,1197,246.68,4.85244,70.745,0.002
drop_10pct,4,ユウレイ,Yurei,1641,taboo_time_weather,355,345.046,1.02885,0.6118,0.30739
drop_10pct,4,ユウレイ,Yurei,1641,actors,459,425.39,1.07901,1.9216,0.03194
drop_10pct,4,ユウレイ,Yurei,1641,actions,386,191.492,2.01575,16.2925,0.002
drop_10pct,4,ユウレイ,Yurei,1641,strict_boundary_interface,549,426.678,1.28668,7.2391,0.002
drop_10pct,4,カッパ,Kappa,1412,hydrology,1101,317.548,3.46719,53.5292,0.002
drop_10pct,4,カッパ,Kappa,1412,mobility,160,239.314,0.66858,-6.0791,0.002
drop_10pct,4,カッパ,Kappa,1412,boundary,162,233.676,0.69327,-5.5054,0.002
drop_10pct,4,カッパ,Kappa,1412,livelihood,398,269.978,1.47419,8.8929,0.002
drop_10pct,4,カッパ,Kappa,1412,dwelling,247,335.916,0.7353,-5.8496,0.002
drop_10pct,4,カッパ,Kappa,1412,death_ritual,106,193.892,0.5467,-7.0519,0.002
drop_10pct,4,カッパ,Kappa,1412,taboo_time_weather,181,295.456,0.61261,-7.5799,0.002
drop_10pct,4,カッパ,Kappa,1412,actors,406,370.968,1.09443,2.2763,0.01198
drop_10pct,4,カッパ,Kappa,1412,actions,106,136.46,0.77678,-3.0157,0.00399
drop_10pct,4,カッパ,Kappa,1412,strict_boundary_interface,590,376.01,1.56911,14.1929,0.002
drop_10pct,4,タヌキ,Tanuki,1268,hydrology,150,245.992,0.60978,-7.2081,0.002
drop_10pct,4,タヌキ,Tanuki,1268,mobility,294,218.154,1.34767,6.043,0.002
drop_10pct,4,タヌキ,Tanuki,1268,boundary,196,244.984,0.80005,-3.6426,0.002
drop_10pct,4,タヌキ,Tanuki,1268,livelihood,186,234.222,0.79412,-3.6442,0.002
drop_10pct,4,タヌキ,Tanuki,1268,dwelling,309,312.904,0.98752,-0.2573,0.3992
drop_10pct,4,タヌキ,Tanuki,1268,death_ritual,64,171.672,0.3728,-8.6093,0.002
drop_10pct,4,タヌキ,Tanuki,1268,taboo_time_weather,341,278.014,1.22656,4.119,0.002
drop_10pct,4,タヌキ,Tanuki,1268,actors,353,338.272,1.04354,0.9533,0.17365
drop_10pct,4,タヌキ,Tanuki,1268,actions,157,121.76,1.28942,3.4391,0.002
drop_10pct,4,タヌキ,Tanuki,1268,strict_boundary_interface,291,333.78,0.87183,-2.7184,0.00399
drop_10pct,4,テング,Tengu,1224,hydrology,156,242.878,0.6423,-6.3123,0.002
drop_10pct,4,テング,Tengu,1224,mobility,135,197.028,0.68518,-5.0222,0.002
drop_10pct,4,テング,Tengu,1224,boundary,181,232.476,0.77857,-3.8202,0.002
drop_10pct,4,テング,Tengu,1224,livelihood,181,224.024,0.80795,-3.1589,0.002
drop_10pct,4,テング,Tengu,1224,dwelling,207,291.92,0.7091,-6.1656,0.002
drop_10pct,4,テング,Tengu,1224,death_ritual,33,161.202,0.20471,-10.9611,0.002
drop_10pct,4,テング,Tengu,1224,taboo_time_weather,266,260.6,1.02072,0.3658,0.36527
drop_10pct,4,テング,Tengu,1224,actors,306,321.038,0.95316,-1.0413,0.16567
drop_10pct,4,テング,Tengu,1224,actions,113,116.144,0.97293,-0.3045,0.43114
drop_10pct,4,テング,Tengu,1224,strict_boundary_interface,269,316.834,0.84903,-3.1476,0.002
drop_10pct,4,オニ,Oni,807,hydrology,123,161.508,0.76157,-3.4822,0.002
drop_10pct,4,オニ,Oni,807,mobility,195,135.32,1.44103,5.8286,0.002
drop_10pct,4,オニ,Oni,807,boundary,179,153.316,1.16752,2.4958,0.01597
drop_10pct,4,オニ,Oni,807,livelihood,172,155.028,1.10948,1.584,0.05589
drop_10pct,4,オニ,Oni,807,dwelling,236,197.808,1.19308,3.1739,0.002
drop_10pct,4,オニ,Oni,807,death_ritual,79,108.678,0.72692,-3.1191,0.00399
drop_10pct,4,オニ,Oni,807,taboo_time_weather,172,173.794,0.98968,-0.1629,0.44711
drop_10pct,4,オニ,Oni,807,actors,234,216.504,1.08081,1.4111,0.08782
drop_10pct,4,オニ,Oni,807,actions,56,73.798,0.75883,-2.1944,0.00998
drop_10pct,4,オニ,Oni,807,strict_boundary_interface,244,213.698,1.1418,2.5087,0.00599
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,hydrology,91,155.484,0.58527,-5.9766,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,mobility,51,115.59,0.44121,-6.6515,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,boundary,93,128.208,0.72538,-3.4025,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,livelihood,213,140.714,1.51371,7.2382,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,dwelling,121,173.96,0.69556,-4.6724,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,death_ritual,19,92.014,0.20649,-7.9313,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,153,152.844,1.00102,0.0153,0.50499
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,actors,203,192.856,1.0526,0.881,0.22954
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,actions,24,64.86,0.37003,-5.6061,0.002
drop_10pct,4,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,153,187.344,0.81668,-3.1968,0.00399
drop_10pct,4,イヌガミ,Inugami,552,hydrology,38,107.178,0.35455,-8.1116,0.002
drop_10pct,4,イヌガミ,Inugami,552,mobility,112,91.96,1.21792,2.2648,0.01796
drop_10pct,4,イヌガミ,Inugami,552,boundary,64,99.556,0.64285,-4.1728,0.002
drop_10pct,4,イヌガミ,Inugami,552,livelihood,82,102.248,0.80197,-2.2508,0.01397
drop_10pct,4,イヌガミ,Inugami,552,dwelling,202,134.904,1.49736,6.4492,0.002
drop_10pct,4,イヌガミ,Inugami,552,death_ritual,42,73.508,0.57137,-4.0006,0.002
drop_10pct,4,イヌガミ,Inugami,552,taboo_time_weather,97,117.42,0.82609,-2.2511,0.01198
drop_10pct,4,イヌガミ,Inugami,552,actors,110,142.516,0.77184,-3.3214,0.002
drop_10pct,4,イヌガミ,Inugami,552,actions,26,51.92,0.50077,-4.0923,0.002
drop_10pct,4,イヌガミ,Inugami,552,strict_boundary_interface,123,143.68,0.85607,-2.0477,0.01397
drop_10pct,4,ネコ,Neko,466,hydrology,51,95.988,0.53132,-5.4372,0.002
drop_10pct,4,ネコ,Neko,466,mobility,54,80.014,0.67488,-3.3617,0.00399
drop_10pct,4,ネコ,Neko,466,boundary,84,87.956,0.95502,-0.4726,0.33733
drop_10pct,4,ネコ,Neko,466,livelihood,52,94.096,0.55263,-5.0627,0.002
drop_10pct,4,ネコ,Neko,466,dwelling,137,120.552,1.13644,1.7446,0.0499
drop_10pct,4,ネコ,Neko,466,death_ritual,155,61.586,2.51681,13.2938,0.002
drop_10pct,4,ネコ,Neko,466,taboo_time_weather,117,101.704,1.1504,1.7707,0.04192
drop_10pct,4,ネコ,Neko,466,actors,93,127.926,0.72698,-3.5433,0.002
drop_10pct,4,ネコ,Neko,466,actions,37,40.476,0.91412,-0.5651,0.30938
drop_10pct,4,ネコ,Neko,466,strict_boundary_interface,114,125.506,0.90832,-1.2347,0.11577
drop_10pct,4,ヒノタマ,Hitodama,249,hydrology,34,49.652,0.68477,-2.6153,0.00998
drop_10pct,4,ヒノタマ,Hitodama,249,mobility,34,42.792,0.79454,-1.494,0.08782
drop_10pct,4,ヒノタマ,Hitodama,249,boundary,58,44.868,1.29268,2.0788,0.02794
drop_10pct,4,ヒノタマ,Hitodama,249,livelihood,25,46.648,0.53593,-3.3906,0.00599
drop_10pct,4,ヒノタマ,Hitodama,249,dwelling,58,60.27,0.96234,-0.3417,0.39721
drop_10pct,4,ヒノタマ,Hitodama,249,death_ritual,48,36.464,1.31637,2.129,0.01996
drop_10pct,4,ヒノタマ,Hitodama,249,taboo_time_weather,80,52.59,1.5212,4.3269,0.002
drop_10pct,4,ヒノタマ,Hitodama,249,actors,37,65.476,0.56509,-4.1417,0.002
drop_10pct,4,ヒノタマ,Hitodama,249,actions,47,26.438,1.77774,4.5112,0.002
drop_10pct,4,ヒノタマ,Hitodama,249,strict_boundary_interface,61,65.846,0.9264,-0.6859,0.2515
drop_10pct,5,その他,Other,19084,hydrology,3187,3652.046,0.87266,-12.6665,0.002
drop_10pct,5,その他,Other,19084,mobility,3023,3164.09,0.95541,-4.2897,0.002
drop_10pct,5,その他,Other,19084,boundary,3778,3479.81,1.08569,9.1045,0.002
drop_10pct,5,その他,Other,19084,livelihood,3341,3457.366,0.96634,-3.3908,0.002
drop_10pct,5,その他,Other,19084,dwelling,4416,4380.736,1.00805,0.918,0.1996
drop_10pct,5,その他,Other,19084,death_ritual,2692,2831.992,0.95057,-4.5766,0.002
drop_10pct,5,その他,Other,19084,taboo_time_weather,3412,3559.448,0.95858,-4.1245,0.002
drop_10pct,5,その他,Other,19084,actors,4951,5168.048,0.958,-5.614,0.002
drop_10pct,5,その他,Other,19084,actions,2046,1975.846,1.03551,2.6691,0.01397
drop_10pct,5,その他,Other,19084,strict_boundary_interface,4637,4900.198,0.94629,-6.5587,0.002
drop_10pct,5,キツネ,Kitsune,3618,hydrology,437,718.004,0.60863,-12.9343,0.002
drop_10pct,5,キツネ,Kitsune,3618,mobility,754,572.948,1.316,8.6765,0.002
drop_10pct,5,キツネ,Kitsune,3618,boundary,367,667.984,0.54941,-14.006,0.002
drop_10pct,5,キツネ,Kitsune,3618,livelihood,853,671.434,1.27042,8.3657,0.002
drop_10pct,5,キツネ,Kitsune,3618,dwelling,840,841.336,0.99841,-0.0579,0.46906
drop_10pct,5,キツネ,Kitsune,3618,death_ritual,193,516.028,0.37401,-17.1699,0.002
drop_10pct,5,キツネ,Kitsune,3618,taboo_time_weather,665,649.65,1.02363,0.6867,0.25349
drop_10pct,5,キツネ,Kitsune,3618,actors,856,947.5,0.90343,-3.6555,0.00399
drop_10pct,5,キツネ,Kitsune,3618,actions,293,415.754,0.70474,-6.9806,0.002
drop_10pct,5,キツネ,Kitsune,3618,strict_boundary_interface,728,924.384,0.78755,-8.3825,0.002
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,hydrology,967,451.182,2.14326,28.5771,0.002
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,mobility,349,374.994,0.93068,-1.5369,0.06587
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,boundary,546,439.57,1.24212,5.9566,0.002
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,livelihood,419,422.416,0.99191,-0.1885,0.44311
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,dwelling,511,526.448,0.97066,-0.7943,0.22954
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,death_ritual,219,334.638,0.65444,-7.3029,0.002
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,taboo_time_weather,505,434.748,1.16159,3.9155,0.002
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,actors,939,626.144,1.49966,15.2176,0.002
drop_10pct,5,ヘビ・リュウ,Snake/Dragon,2335,actions,155,235.916,0.65701,-6.1138,0.002
